指标名称,汇率：欧元兑人民币（日）
指标编码,GM0000000552
2020-05-21 00:00:00,7.7902
2020-05-20 00:00:00,7.7865
2020-05-19 00:00:00,7.7546
2020-05-18 00:00:00,7.7598
2020-05-17 00:00:00,7.68171
2020-05-15 00:00:00,7.68
2020-05-14 00:00:00,7.6623
2020-05-13 00:00:00,7.672
2020-05-12 00:00:00,7.6838
2020-05-11 00:00:00,7.6703
2020-05-10 00:00:00,7.66878
2020-05-08 00:00:00,7.6652
2020-05-07 00:00:00,7.673
2020-05-06 00:00:00,7.6698
2020-05-05 00:00:00,7.657
2020-05-04 00:00:00,7.6982
2020-05-03 00:00:00,7.7331
2020-05-01 00:00:00,7.735
2020-04-30 00:00:00,7.7349
2020-04-29 00:00:00,7.6962
2020-04-28 00:00:00,7.6584
2020-04-27 00:00:00,7.6734
2020-04-26 00:00:00,7.66329
2020-04-24 00:00:00,7.6608
2020-04-23 00:00:00,7.6194
2020-04-22 00:00:00,7.6648
2020-04-21 00:00:00,7.7004
2020-04-20 00:00:00,7.6847
2020-04-19 00:00:00,7.6941
2020-04-17 00:00:00,7.6895
2020-04-16 00:00:00,7.6901
2020-04-15 00:00:00,7.7128
2020-04-14 00:00:00,7.7435
2020-04-13 00:00:00,7.6979
2020-04-12 00:00:00,7.69789
2020-04-10 00:00:00,7.6992
2020-04-09 00:00:00,7.6996
2020-04-08 00:00:00,7.6747
2020-04-07 00:00:00,7.6806
2020-04-06 00:00:00,7.6573
2020-04-05 00:00:00,7.66661
2020-04-03 00:00:00,7.6666
2020-04-02 00:00:00,7.6871
2020-04-01 00:00:00,7.7794
2020-03-31 00:00:00,7.8109
2020-03-30 00:00:00,7.8402
2020-03-29 00:00:00,7.90659
2020-03-27 00:00:00,7.8994
2020-03-26 00:00:00,7.8099
2020-03-25 00:00:00,7.7437
2020-03-24 00:00:00,7.6182
2020-03-23 00:00:00,7.608
2020-03-22 00:00:00,7.5892
2020-03-20 00:00:00,7.5818
2020-03-19 00:00:00,7.5808
2020-03-18 00:00:00,7.6878
2020-03-17 00:00:00,7.7082
2020-03-16 00:00:00,7.8163
2020-03-15 00:00:00,7.78411
2020-03-13 00:00:00,7.7817
2020-03-12 00:00:00,7.862
2020-03-11 00:00:00,7.8464
2020-03-10 00:00:00,7.8526
2020-03-09 00:00:00,7.9496
2020-03-08 00:00:00,7.82361
2020-03-06 00:00:00,7.8372
2020-03-05 00:00:00,7.7918
2020-03-04 00:00:00,7.7126
2020-03-03 00:00:00,7.7773
2020-03-02 00:00:00,7.7483
2020-03-01 00:00:00,7.7097
2020-02-28 00:00:00,7.7156
2020-02-27 00:00:00,7.7005
2020-02-26 00:00:00,7.6448
2020-02-25 00:00:00,7.6327
2020-02-24 00:00:00,7.6297
2020-02-23 00:00:00,7.6208
2020-02-21 00:00:00,7.6268
2020-02-20 00:00:00,7.5754
2020-02-19 00:00:00,7.5648
2020-02-18 00:00:00,7.5541
2020-02-17 00:00:00,7.563
2020-02-16 00:00:00,7.5682
2020-02-14 00:00:00,7.5706
2020-02-13 00:00:00,7.5695
2020-02-12 00:00:00,7.5803
2020-02-11 00:00:00,7.6044
2020-02-10 00:00:00,7.6206
2020-02-09 00:00:00,7.66311
2020-02-07 00:00:00,7.66311
2020-02-06 00:00:00,7.6543
2020-02-05 00:00:00,7.6698
2020-02-04 00:00:00,7.7281
2020-02-03 00:00:00,7.7664
2020-02-02 00:00:00,7.69552
2020-01-31 00:00:00,7.6926
2020-01-30 00:00:00,7.6529
2020-01-29 00:00:00,7.6357
2020-01-28 00:00:00,7.6442
2020-01-27 00:00:00,7.6435
2020-01-26 00:00:00,7.6477
2020-01-24 00:00:00,7.6492
2020-01-23 00:00:00,7.6698
2020-01-22 00:00:00,7.6616
2020-01-21 00:00:00,7.654
2020-01-20 00:00:00,7.6202
2020-01-19 00:00:00,7.6075
2020-01-17 00:00:00,7.6094
2020-01-16 00:00:00,7.661
2020-01-15 00:00:00,7.683
2020-01-14 00:00:00,7.6609
2020-01-13 00:00:00,7.6772
2020-01-12 00:00:00,7.69319
2020-01-10 00:00:00,7.6954
2020-01-09 00:00:00,7.697
2020-01-08 00:00:00,7.7181
2020-01-07 00:00:00,7.7441
2020-01-06 00:00:00,7.8096
2020-01-05 00:00:00,7.77138
2020-01-03 00:00:00,7.7765
2020-01-02 00:00:00,7.7802
2020-01-01 00:00:00,7.8086
2019-12-31 00:00:00,7.809
2019-12-30 00:00:00,7.8298
2019-12-29 00:00:00,7.8185
2019-12-27 00:00:00,7.8186
2019-12-26 00:00:00,7.7689
2019-12-25 00:00:00,7.7683
2019-12-24 00:00:00,7.7678
2019-12-23 00:00:00,7.7795
2019-12-22 00:00:00,7.75929
2019-12-20 00:00:00,7.76
2019-12-19 00:00:00,7.7978
2019-12-18 00:00:00,7.7863
2019-12-17 00:00:00,7.801
2019-12-16 00:00:00,7.7941
2019-12-15 00:00:00,7.77198
2019-12-13 00:00:00,7.772
2019-12-12 00:00:00,7.8265
2019-12-11 00:00:00,7.8376
2019-12-10 00:00:00,7.8022
2019-12-09 00:00:00,7.7884
2019-12-08 00:00:00,7.78139
2019-12-06 00:00:00,7.7781
2019-12-05 00:00:00,7.8222
2019-12-04 00:00:00,7.809
2019-12-03 00:00:00,7.8243
2019-12-02 00:00:00,7.7991
2019-12-01 00:00:00,7.73021
2019-11-29 00:00:00,7.748
2019-11-28 00:00:00,7.7453
2019-11-27 00:00:00,7.7336
2019-11-26 00:00:00,7.7527
2019-11-25 00:00:00,7.7468
2019-11-24 00:00:00,7.75809
2019-11-22 00:00:00,7.7592
2019-11-21 00:00:00,7.7739
2019-11-20 00:00:00,7.7907
2019-11-19 00:00:00,7.785
2019-11-18 00:00:00,7.7792
2019-11-17 00:00:00,7.73239
2019-11-15 00:00:00,7.7466
2019-11-14 00:00:00,7.7367
2019-11-13 00:00:00,7.7297
2019-11-12 00:00:00,7.7147
2019-11-11 00:00:00,7.7337
2019-11-10 00:00:00,7.70931
2019-11-08 00:00:00,7.7093
2019-11-07 00:00:00,7.7111
2019-11-06 00:00:00,7.7473
2019-11-05 00:00:00,7.7632
2019-11-04 00:00:00,7.8196
2019-11-03 00:00:00,7.85881
2019-11-01 00:00:00,7.8588
2019-10-31 00:00:00,7.8501
2019-10-30 00:00:00,7.8677
2019-10-29 00:00:00,7.8522
2019-10-28 00:00:00,7.8452
2019-10-27 00:00:00,7.82841
2019-10-25 00:00:00,7.8284
2019-10-24 00:00:00,7.8509
2019-10-23 00:00:00,7.8654
2019-10-22 00:00:00,7.8734
2019-10-21 00:00:00,7.8886
2019-10-18 00:00:00,7.911
2019-10-17 00:00:00,7.8736
2019-10-16 00:00:00,7.8547
2019-10-15 00:00:00,7.8126
2019-10-14 00:00:00,7.794
2019-10-11 00:00:00,7.822
2019-10-10 00:00:00,7.8339
2019-10-09 00:00:00,7.8264
2019-10-08 00:00:00,7.8278
2019-10-07 00:00:00,7.8432
2019-10-06 00:00:00,7.84715
2019-10-04 00:00:00,7.8471
2019-10-03 00:00:00,7.8435
2019-10-02 00:00:00,7.8349
2019-10-01 00:00:00,7.8146
2019-09-30 00:00:00,7.7913
2019-09-29 00:00:00,7.79394
2019-09-27 00:00:00,7.7937
2019-09-26 00:00:00,7.7867
2019-09-25 00:00:00,7.8039
2019-09-24 00:00:00,7.8423
2019-09-23 00:00:00,7.8275
2019-09-22 00:00:00,7.81526
2019-09-20 00:00:00,7.8153
2019-09-19 00:00:00,7.836
2019-09-18 00:00:00,7.818
2019-09-17 00:00:00,7.8517
2019-09-16 00:00:00,7.7734
2019-09-15 00:00:00,7.84253
2019-09-13 00:00:00,7.8426
2019-09-12 00:00:00,7.8333
2019-09-11 00:00:00,7.8348
2019-09-10 00:00:00,7.8588
2019-09-09 00:00:00,7.868
2019-09-08 00:00:00,7.8453
2019-09-06 00:00:00,7.8454
2019-09-05 00:00:00,7.8883
2019-09-04 00:00:00,7.886
2019-09-03 00:00:00,7.8767
2019-09-02 00:00:00,7.8691
2019-09-01 00:00:00,7.86721
2019-08-30 00:00:00,7.8671
2019-08-29 00:00:00,7.9007
2019-08-28 00:00:00,7.9399
2019-08-27 00:00:00,7.9433
2019-08-26 00:00:00,7.9404
2019-08-25 00:00:00,7.80155
2019-08-23 00:00:00,7.9093
2019-08-22 00:00:00,7.8494
2019-08-21 00:00:00,7.8316
2019-08-20 00:00:00,7.8367
2019-08-19 00:00:00,7.8126
2019-08-18 00:00:00,7.81038
2019-08-16 00:00:00,7.8105
2019-08-15 00:00:00,7.8106
2019-08-14 00:00:00,7.8259
2019-08-13 00:00:00,7.8701
2019-08-12 00:00:00,7.9185
2019-08-11 00:00:00,7.91078
2019-08-09 00:00:00,7.9109
2019-08-08 00:00:00,7.8853
2019-08-07 00:00:00,7.9095
2019-08-06 00:00:00,7.8731
2019-08-05 00:00:00,7.9068
2019-08-04 00:00:00,7.70774
2019-08-02 00:00:00,7.7078
2019-08-01 00:00:00,7.6451
2019-07-31 00:00:00,7.6245
2019-07-30 00:00:00,7.681
2019-07-29 00:00:00,7.6837
2019-07-28 00:00:00,7.65405
2019-07-26 00:00:00,7.6541
2019-07-25 00:00:00,7.6612
2019-07-24 00:00:00,7.6577
2019-07-23 00:00:00,7.6724
2019-07-22 00:00:00,7.7134
2019-07-21 00:00:00,7.7134
2019-07-19 00:00:00,7.7197
2019-07-18 00:00:00,7.7586
2019-07-17 00:00:00,7.7167
2019-07-16 00:00:00,7.709
2019-07-15 00:00:00,7.744
2019-07-14 00:00:00,7.75436
2019-07-12 00:00:00,7.7543
2019-07-11 00:00:00,7.7314
2019-07-10 00:00:00,7.7348
2019-07-09 00:00:00,7.7197
2019-07-08 00:00:00,7.719
2019-07-05 00:00:00,7.7384
2019-07-04 00:00:00,7.7549
2019-07-03 00:00:00,7.7616
2019-07-02 00:00:00,7.7592
2019-07-01 00:00:00,7.7335
2019-06-28 00:00:00,7.8062
2019-06-27 00:00:00,7.8175
2019-06-26 00:00:00,7.8254
2019-06-25 00:00:00,7.8206
2019-06-24 00:00:00,7.83669
2019-06-23 00:00:00,7.81073
2019-06-21 00:00:00,7.81073
2019-06-20 00:00:00,7.73751
2019-06-19 00:00:00,7.7524
2019-06-18 00:00:00,7.7279
2019-06-17 00:00:00,7.77317
2019-06-16 00:00:00,7.76485
2019-06-14 00:00:00,7.76372
2019-06-13 00:00:00,7.80526
2019-06-12 00:00:00,7.81193
2019-06-11 00:00:00,7.82889
2019-06-10 00:00:00,7.84139
2019-06-09 00:00:00,7.82604
2019-06-07 00:00:00,7.83191
2019-06-06 00:00:00,7.79483
2019-06-05 00:00:00,7.75501
2019-06-04 00:00:00,7.77426
2019-06-03 00:00:00,7.76309
2019-06-02 00:00:00,7.71196
2019-05-31 00:00:00,7.7194
2019-05-30 00:00:00,7.68009
2019-05-29 00:00:00,7.70022
2019-05-28 00:00:00,7.71558
2019-05-27 00:00:00,7.7215
2019-05-26 00:00:00,7.7353
2019-05-24 00:00:00,7.7334
2019-05-23 00:00:00,7.72836
2019-05-22 00:00:00,7.70432
2019-05-21 00:00:00,7.70538
2019-05-20 00:00:00,7.72069
2019-05-19 00:00:00,7.72275
2019-05-17 00:00:00,7.72012
2019-05-16 00:00:00,7.69368
2019-05-15 00:00:00,7.70639
2019-05-14 00:00:00,7.70617
2019-05-13 00:00:00,7.71986
2019-05-12 00:00:00,7.66859
2019-05-10 00:00:00,7.66517
2019-05-09 00:00:00,7.66011
2019-05-08 00:00:00,7.59312
2019-05-07 00:00:00,7.58708
2019-05-06 00:00:00,7.57399
2019-05-05 00:00:00,7.52895
2019-05-03 00:00:00,7.54376
2019-05-02 00:00:00,7.52434
2019-05-01 00:00:00,7.54286
2019-04-30 00:00:00,7.55274
2019-04-29 00:00:00,7.5312
2019-04-28 00:00:00,7.5035
2019-04-26 00:00:00,7.50261
2019-04-25 00:00:00,7.50945
2019-04-24 00:00:00,7.49929
2019-04-23 00:00:00,7.54881
2019-04-22 00:00:00,7.55355
2019-04-21 00:00:00,7.5391
2019-04-19 00:00:00,7.53943
2019-04-18 00:00:00,7.53533
2019-04-17 00:00:00,7.558
2019-04-16 00:00:00,7.57573
2019-04-15 00:00:00,7.58117
2019-04-14 00:00:00,7.5775
2019-04-12 00:00:00,7.57541
2019-04-11 00:00:00,7.56515
2019-04-10 00:00:00,7.57195
2019-04-09 00:00:00,7.55984
2019-04-08 00:00:00,7.56367
2019-04-07 00:00:00,7.53519
2019-04-05 00:00:00,7.53782
2019-04-04 00:00:00,7.53648
2019-04-03 00:00:00,7.54194
2019-04-02 00:00:00,7.53245
2019-04-01 00:00:00,7.51923
2019-03-31 00:00:00,7.53785
2019-03-29 00:00:00,7.53064
2019-03-28 00:00:00,7.56554
2019-03-27 00:00:00,7.57034
2019-03-26 00:00:00,7.57027
2019-03-25 00:00:00,7.59202
2019-03-24 00:00:00,7.5881
2019-03-22 00:00:00,7.5938
2019-03-21 00:00:00,7.6191
2019-03-20 00:00:00,7.64813
2019-03-19 00:00:00,7.61767
2019-03-18 00:00:00,7.60952
2019-03-17 00:00:00,7.60103
2019-03-15 00:00:00,7.60405
2019-03-14 00:00:00,7.5999
2019-03-13 00:00:00,7.60004
2019-03-12 00:00:00,7.573
2019-03-11 00:00:00,7.56686
2019-03-10 00:00:00,7.5507
2019-03-08 00:00:00,7.55273
2019-03-07 00:00:00,7.51588
2019-03-06 00:00:00,7.59037
2019-03-05 00:00:00,7.58104
2019-03-04 00:00:00,7.60485
2019-03-03 00:00:00,7.63005
2019-03-01 00:00:00,7.6235
2019-02-28 00:00:00,7.61107
2019-02-27 00:00:00,7.60502
2019-02-26 00:00:00,7.6332
2019-02-25 00:00:00,7.59749
2019-02-24 00:00:00,7.6117
2019-02-22 00:00:00,7.61155
2019-02-21 00:00:00,7.62208
2019-02-20 00:00:00,7.62564
2019-02-19 00:00:00,7.66313
2019-02-18 00:00:00,7.65348
2019-02-17 00:00:00,7.64819
2019-02-15 00:00:00,7.65191
2019-02-14 00:00:00,7.64886
2019-02-13 00:00:00,7.6077
2019-02-12 00:00:00,7.67438
2019-02-11 00:00:00,7.66013
2019-02-10 00:00:00,7.635
2019-02-08 00:00:00,7.6368
2019-02-07 00:00:00,7.65029
2019-02-06 00:00:00,7.66513
2019-02-05 00:00:00,7.69278
2019-02-04 00:00:00,7.71302
2019-02-01 00:00:00,7.7273
2019-01-31 00:00:00,7.66873
2019-01-30 00:00:00,7.71289
2019-01-29 00:00:00,7.70008
2019-01-28 00:00:00,7.71078
2019-01-27 00:00:00,7.6983
2019-01-25 00:00:00,7.70195
2019-01-24 00:00:00,7.67417
2019-01-23 00:00:00,7.72952
2019-01-22 00:00:00,7.73616
2019-01-21 00:00:00,7.73001
2019-01-20 00:00:00,7.7058
2019-01-18 00:00:00,7.70309
2019-01-17 00:00:00,7.71708
2019-01-16 00:00:00,7.70051
2019-01-15 00:00:00,7.71126
2019-01-14 00:00:00,7.76267
2019-01-13 00:00:00,7.75344
2019-01-11 00:00:00,7.75648
2019-01-10 00:00:00,7.8044
2019-01-09 00:00:00,7.87309
2019-01-08 00:00:00,7.84109
2019-01-07 00:00:00,7.86324
2019-01-06 00:00:00,7.8347
2019-01-04 00:00:00,7.82871
2019-01-03 00:00:00,7.82961
2019-01-02 00:00:00,7.77785
2019-01-01 00:00:00,7.88586
2018-12-31 00:00:00,7.89755
2018-12-30 00:00:00,7.8687
2018-12-28 00:00:00,7.87176
2018-12-27 00:00:00,7.84646
2018-12-26 00:00:00,7.83565
2018-12-25 00:00:00,7.86831
2018-12-24 00:00:00,7.86739
2018-12-23 00:00:00,7.8503
2018-12-21 00:00:00,7.8529
2018-12-20 00:00:00,7.88528
2018-12-19 00:00:00,7.84184
2018-12-18 00:00:00,7.84007
2018-12-17 00:00:00,7.82729
2018-12-16 00:00:00,7.81117
2018-12-14 00:00:00,7.80939
2018-12-13 00:00:00,7.81658
2018-12-12 00:00:00,7.82428
2018-12-11 00:00:00,7.80989
2018-12-10 00:00:00,7.84833
2018-12-09 00:00:00,7.83407
2018-12-07 00:00:00,7.83029
2018-12-06 00:00:00,7.8308
2018-12-05 00:00:00,7.7808
2018-12-04 00:00:00,7.7549
2018-12-03 00:00:00,7.8156
2018-12-02 00:00:00,7.8866
2018-11-30 00:00:00,7.87724
2018-11-29 00:00:00,7.9069
2018-11-28 00:00:00,7.90624
2018-11-27 00:00:00,7.85
2018-11-26 00:00:00,7.8657
2018-11-25 00:00:00,7.88417
2018-11-23 00:00:00,7.87856
2018-11-22 00:00:00,7.9057
2018-11-21 00:00:00,7.8871
2018-11-20 00:00:00,7.8962
2018-11-19 00:00:00,7.95102
2018-11-18 00:00:00,7.9216
2018-11-16 00:00:00,7.92285
2018-11-15 00:00:00,7.8575
2018-11-14 00:00:00,7.8648
2018-11-13 00:00:00,7.8593
2018-11-12 00:00:00,7.815
2018-11-11 00:00:00,7.87411
2018-11-09 00:00:00,7.8853
2018-11-08 00:00:00,7.8812
2018-11-07 00:00:00,7.9106
2018-11-06 00:00:00,7.90242
2018-11-05 00:00:00,7.9006
2018-11-04 00:00:00,7.85025
2018-11-02 00:00:00,7.8477
2018-11-01 00:00:00,7.8965
2018-10-31 00:00:00,7.89277
2018-10-30 00:00:00,7.90405
2018-10-29 00:00:00,7.91742
2018-10-28 00:00:00,7.91333
2018-10-26 00:00:00,7.91802
2018-10-25 00:00:00,7.90264
2018-10-24 00:00:00,7.91442
2018-10-23 00:00:00,7.96147
2018-10-22 00:00:00,7.96485
2018-10-21 00:00:00,7.97765
2018-10-19 00:00:00,7.97909
2018-10-18 00:00:00,7.94968
2018-10-17 00:00:00,7.96836
2018-10-16 00:00:00,7.99949
2018-10-15 00:00:00,8.01231
2018-10-14 00:00:00,8.01181
2018-10-12 00:00:00,8.0031
2018-10-11 00:00:00,7.98643
2018-10-10 00:00:00,7.9813
2018-10-09 00:00:00,7.95672
2018-10-08 00:00:00,7.96511
2018-10-07 00:00:00,7.9172
2018-10-05 00:00:00,7.914
2018-10-04 00:00:00,7.90851
2018-10-03 00:00:00,7.88722
2018-10-02 00:00:00,7.93324
2018-10-01 00:00:00,7.95235
2018-09-30 00:00:00,7.97565
2018-09-28 00:00:00,7.9711
2018-09-27 00:00:00,8.0176
2018-09-26 00:00:00,8.085
2018-09-25 00:00:00,8.0802
2018-09-24 00:00:00,8.082
2018-09-23 00:00:00,8.05215
2018-09-21 00:00:00,8.0571
2018-09-20 00:00:00,8.0649
2018-09-19 00:00:00,7.9961
2018-09-18 00:00:00,8.0074
2018-09-17 00:00:00,8.0108
2018-09-16 00:00:00,7.9858
2018-09-14 00:00:00,7.9859
2018-09-13 00:00:00,8.0013
2018-09-12 00:00:00,7.9778
2018-09-11 00:00:00,7.9756
2018-09-10 00:00:00,7.9561
2018-09-09 00:00:00,7.9042
2018-09-07 00:00:00,7.9073
2018-09-06 00:00:00,7.9454
2018-09-05 00:00:00,7.9457
2018-09-04 00:00:00,7.9309
2018-09-03 00:00:00,7.9256
2018-09-02 00:00:00,7.92145
2018-08-31 00:00:00,7.9254
2018-08-30 00:00:00,7.9861
2018-08-29 00:00:00,7.9873
2018-08-28 00:00:00,7.9542
2018-08-27 00:00:00,7.9616
2018-08-26 00:00:00,7.91107
2018-08-24 00:00:00,7.91169
2018-08-23 00:00:00,7.9417
2018-08-22 00:00:00,7.9345
2018-08-21 00:00:00,7.9238
2018-08-20 00:00:00,7.87996
2018-08-19 00:00:00,7.86585
2018-08-17 00:00:00,7.86626
2018-08-16 00:00:00,7.8293
2018-08-15 00:00:00,7.86926
2018-08-14 00:00:00,7.81
2018-08-13 00:00:00,7.8598
2018-08-12 00:00:00,7.79405
2018-08-10 00:00:00,7.8124
2018-08-09 00:00:00,7.8619
2018-08-08 00:00:00,7.9402
2018-08-07 00:00:00,7.9242
2018-08-06 00:00:00,7.9197
2018-08-05 00:00:00,7.9007
2018-08-03 00:00:00,7.9005
2018-08-02 00:00:00,7.92841
2018-08-01 00:00:00,7.9569
2018-07-31 00:00:00,7.9614
2018-07-30 00:00:00,7.9772
2018-07-29 00:00:00,7.94405
2018-07-27 00:00:00,7.94239
2018-07-26 00:00:00,7.90784
2018-07-25 00:00:00,7.93917
2018-07-24 00:00:00,7.93621
2018-07-23 00:00:00,7.94
2018-07-22 00:00:00,7.9385
2018-07-20 00:00:00,7.93651
2018-07-19 00:00:00,7.8916
2018-07-18 00:00:00,7.8259
2018-07-17 00:00:00,7.8202
2018-07-16 00:00:00,7.8395
2018-07-13 00:00:00,7.81787
2018-07-12 00:00:00,7.7775
2018-07-11 00:00:00,7.8013
2018-07-10 00:00:00,7.7832
2018-07-09 00:00:00,7.7731
2018-07-06 00:00:00,7.80301
2018-07-05 00:00:00,7.7627
2018-07-04 00:00:00,7.7355
2018-07-03 00:00:00,7.7351
2018-07-02 00:00:00,7.7621
2018-07-01 00:00:00,7.7279
2018-06-29 00:00:00,7.7385
2018-06-28 00:00:00,7.6628
2018-06-27 00:00:00,7.6354
2018-06-26 00:00:00,7.66324
2018-06-25 00:00:00,7.6605
2018-06-24 00:00:00,7.58784
2018-06-22 00:00:00,7.58555
2018-06-21 00:00:00,7.5357
2018-06-20 00:00:00,7.49
2018-06-19 00:00:00,7.5162
2018-06-18 00:00:00,7.4855
2018-06-17 00:00:00,7.4641
2018-06-15 00:00:00,7.4746
2018-06-14 00:00:00,7.41
2018-06-13 00:00:00,7.5478
2018-06-12 00:00:00,7.5195
2018-06-11 00:00:00,7.53272
2018-06-10 00:00:00,7.53715
2018-06-08 00:00:00,7.5408
2018-06-07 00:00:00,7.5421
2018-06-06 00:00:00,7.5237
2018-06-05 00:00:00,7.5054
2018-06-04 00:00:00,7.4972
2018-06-03 00:00:00,7.4887
2018-06-01 00:00:00,7.48587
2018-05-31 00:00:00,7.49472
2018-05-30 00:00:00,7.4891
2018-05-29 00:00:00,7.4126
2018-05-28 00:00:00,7.43951
2018-05-27 00:00:00,7.4716
2018-05-25 00:00:00,7.4456
2018-05-24 00:00:00,7.4787
2018-05-23 00:00:00,7.4796
2018-05-22 00:00:00,7.5001
2018-05-21 00:00:00,7.528
2018-05-20 00:00:00,7.4982
2018-05-18 00:00:00,7.5072
2018-05-17 00:00:00,7.51222
2018-05-16 00:00:00,7.52506
2018-05-15 00:00:00,7.5409
2018-05-14 00:00:00,7.56045
2018-05-13 00:00:00,7.56666
2018-05-11 00:00:00,7.56387
2018-05-10 00:00:00,7.56666
2018-05-09 00:00:00,7.54104
2018-05-08 00:00:00,7.55788
2018-05-07 00:00:00,7.5905
2018-05-06 00:00:00,7.61073
2018-05-04 00:00:00,7.61202
2018-05-03 00:00:00,7.6165
2018-05-02 00:00:00,7.60732
2018-05-01 00:00:00,7.59648
2018-04-30 00:00:00,7.65
2018-04-29 00:00:00,7.69301
2018-04-27 00:00:00,7.683
2018-04-26 00:00:00,7.6705
2018-04-25 00:00:00,7.6942
2018-04-24 00:00:00,7.7156
2018-04-23 00:00:00,7.71286
2018-04-22 00:00:00,7.75257
2018-04-20 00:00:00,7.73683
2018-04-19 00:00:00,7.75312
2018-04-18 00:00:00,7.76677
2018-04-17 00:00:00,7.7731
2018-04-16 00:00:00,7.7705
2018-04-15 00:00:00,7.74793
2018-04-13 00:00:00,7.7427
2018-04-12 00:00:00,7.7564
2018-04-11 00:00:00,7.7538
2018-04-10 00:00:00,7.7616
2018-04-09 00:00:00,7.7773
2018-04-08 00:00:00,7.75052
2018-04-06 00:00:00,7.7434
2018-04-05 00:00:00,7.7176
2018-04-04 00:00:00,7.7451
2018-04-03 00:00:00,7.725
2018-04-02 00:00:00,7.7199
2018-04-01 00:00:00,7.75169
2018-03-30 00:00:00,7.75271
2018-03-29 00:00:00,7.738
2018-03-28 00:00:00,7.7533
2018-03-27 00:00:00,7.7951
2018-03-26 00:00:00,7.80882
2018-03-25 00:00:00,7.79801
2018-03-23 00:00:00,7.80324
2018-03-22 00:00:00,7.79615
2018-03-21 00:00:00,7.8032
2018-03-20 00:00:00,7.7553
2018-03-19 00:00:00,7.80971
2018-03-18 00:00:00,7.78032
2018-03-16 00:00:00,7.78554
2018-03-15 00:00:00,7.7794
2018-03-14 00:00:00,7.8127
2018-03-13 00:00:00,7.8345
2018-03-12 00:00:00,7.8084
2018-03-11 00:00:00,7.79583
2018-03-09 00:00:00,7.7957
2018-03-08 00:00:00,7.8101
2018-03-07 00:00:00,7.8509
2018-03-06 00:00:00,7.8371
2018-03-05 00:00:00,7.833
2018-03-04 00:00:00,7.8197
2018-03-02 00:00:00,7.81866
2018-03-01 00:00:00,7.8027
2018-02-28 00:00:00,7.7208
2018-02-27 00:00:00,7.72758
2018-02-26 00:00:00,7.7767
2018-02-25 00:00:00,7.79006
2018-02-23 00:00:00,7.7902
2018-02-22 00:00:00,7.831
2018-02-21 00:00:00,7.7964
2018-02-20 00:00:00,7.8277
2018-02-19 00:00:00,7.878
2018-02-18 00:00:00,7.87216
2018-02-16 00:00:00,7.87431
2018-02-15 00:00:00,7.937
2018-02-14 00:00:00,7.9052
2018-02-13 00:00:00,7.8332
2018-02-11 00:00:00,7.705
2018-02-09 00:00:00,7.7043
2018-02-08 00:00:00,7.7502
2018-02-07 00:00:00,7.6832
2018-02-06 00:00:00,7.7789
2018-02-05 00:00:00,7.7853
2018-02-04 00:00:00,7.85272
2018-02-02 00:00:00,7.8537
2018-02-01 00:00:00,7.881
2018-01-31 00:00:00,7.8052
2018-01-30 00:00:00,7.8426
2018-01-29 00:00:00,7.847
2018-01-28 00:00:00,7.84815
2018-01-26 00:00:00,7.8478
2018-01-25 00:00:00,7.827
2018-01-24 00:00:00,7.901
2018-01-23 00:00:00,7.8764
2018-01-22 00:00:00,7.8538
2018-01-21 00:00:00,7.8301
2018-01-19 00:00:00,7.82769
2018-01-18 00:00:00,7.8588
2018-01-17 00:00:00,7.8323
2018-01-16 00:00:00,7.8997
2018-01-15 00:00:00,7.8972
2018-01-14 00:00:00,7.87023
2018-01-12 00:00:00,7.8715
2018-01-11 00:00:00,7.819
2018-01-10 00:00:00,7.7784
2018-01-09 00:00:00,7.7946
2018-01-08 00:00:00,7.7792
2018-01-07 00:00:00,7.80558
2018-01-05 00:00:00,7.8048
2018-01-04 00:00:00,7.8385
2018-01-03 00:00:00,7.812
2018-01-02 00:00:00,7.8291
2018-01-01 00:00:00,7.8182
2017-12-29 00:00:00,7.8051
2017-12-28 00:00:00,7.7999
2017-12-27 00:00:00,7.8032
2017-12-26 00:00:00,7.7639
2017-12-25 00:00:00,7.7722
2017-12-24 00:00:00,7.79888
2017-12-22 00:00:00,7.79823
2017-12-20 00:00:00,7.8112
2017-12-19 00:00:00,7.8216
2017-12-18 00:00:00,7.7961
2017-12-17 00:00:00,7.75338
2017-12-15 00:00:00,7.75206
2017-12-14 00:00:00,7.7812
2017-12-13 00:00:00,7.8259
2017-12-12 00:00:00,7.7711
2017-12-11 00:00:00,7.7979
2017-12-10 00:00:00,7.79125
2017-12-08 00:00:00,7.79159
2017-12-07 00:00:00,7.796
2017-12-06 00:00:00,7.8082
2017-12-05 00:00:00,7.8291
2017-12-04 00:00:00,7.8567
2017-12-03 00:00:00,7.85995
2017-12-01 00:00:00,7.86685
2017-11-30 00:00:00,7.8625
2017-11-29 00:00:00,7.8337
2017-11-28 00:00:00,7.8284
2017-11-27 00:00:00,7.8517
2017-11-26 00:00:00,7.87375
2017-11-24 00:00:00,7.87276
2017-11-23 00:00:00,7.8008
2017-11-22 00:00:00,7.8132
2017-11-21 00:00:00,7.78052
2017-11-20 00:00:00,7.7867
2017-11-19 00:00:00,7.82307
2017-11-17 00:00:00,7.8169
2017-11-16 00:00:00,7.8056
2017-11-15 00:00:00,7.798
2017-11-14 00:00:00,7.8301
